,Empuje
1423,0.0
1424,-0.0
1425,0.009810000000000001
1426,0.009810000000000001
1427,-0.0
1428,0.0
1429,0.0
1430,0.009810000000000001
1431,0.019620000000000002
1432,0.009810000000000001
1433,0.0
1434,0.019620000000000002
1435,0.019620000000000002
1436,0.019620000000000002
1437,0.02943
1438,0.009810000000000001
1439,-0.0
1440,-0.009810000000000001
1441,-0.0
1442,-0.0
1443,0.009810000000000001
1444,0.019620000000000002
1445,0.009810000000000001
1446,0.0
1447,-0.0
1448,-0.009810000000000001
1449,-0.009810000000000001
1450,-0.009810000000000001
1451,0.009810000000000001
1452,0.009810000000000001
1453,0.019620000000000002
1454,0.019620000000000002
1455,0.019620000000000002
1456,0.039240000000000004
1457,0.02943
1458,0.0
1459,-0.0
1460,-0.0
1461,-0.009810000000000001
1462,0.0
1463,0.0
1464,0.019620000000000002
1465,0.02943
1466,0.009810000000000001
1467,0.009810000000000001
1468,0.009810000000000001
1469,0.019620000000000002
1470,0.019620000000000002
1471,0.009810000000000001
1472,-0.0
1473,0.019620000000000002
1474,0.02943
1475,0.009810000000000001
1476,0.0
1477,0.009810000000000001
1478,0.009810000000000001
1479,0.009810000000000001
1480,0.019620000000000002
1481,0.009810000000000001
1482,-0.009810000000000001
1483,0.009810000000000001
1484,0.019620000000000002
1485,0.009810000000000001
1486,-0.0
1487,0.0
1488,0.019620000000000002
1489,0.019620000000000002
1490,0.02943
1491,0.009810000000000001
1492,0.0
1493,-0.0
1494,0.019620000000000002
1495,0.019620000000000002
1496,0.009810000000000001
1497,0.009810000000000001
1498,0.0
1499,-0.0
1500,0.0
1501,0.009810000000000001
1502,0.0
1503,0.0
1504,-0.0
1505,0.0
1506,0.0
1507,0.0
1508,0.009810000000000001
1509,-0.009810000000000001
1510,-0.009810000000000001
1511,-0.0
1512,0.009810000000000001
1513,0.019620000000000002
1514,0.009810000000000001
1515,-0.009810000000000001
1516,0.009810000000000001
1517,0.02943
1518,0.019620000000000002
1519,0.009810000000000001
1520,0.009810000000000001
1521,0.0
1522,0.0
1523,0.009810000000000001
1524,0.019620000000000002
1525,0.019620000000000002
1526,0.02943
1527,0.019620000000000002
1528,0.009810000000000001
1529,0.0
1530,0.0
1531,0.019620000000000002
1532,0.019620000000000002
1533,0.009810000000000001
1534,-0.0
1535,-0.0
1536,0.02943
1537,0.019620000000000002
1538,0.009810000000000001
1539,0.009810000000000001
1540,0.009810000000000001
1541,0.009810000000000001
1542,0.0
1543,0.009810000000000001
1544,0.019620000000000002
1545,0.019620000000000002
1546,0.009810000000000001
1547,0.009810000000000001
1548,0.009810000000000001
1549,-0.0
1550,-0.009810000000000001
1551,0.0
1552,0.009810000000000001
1553,0.0
1554,-0.0
1555,-0.0
1556,0.019620000000000002
1557,0.019620000000000002
1558,0.0
1559,0.009810000000000001
1560,0.009810000000000001
1561,0.009810000000000001
1562,0.019620000000000002
1563,0.009810000000000001
1564,0.019620000000000002
1565,0.019620000000000002
1566,0.009810000000000001
1567,-0.0
1568,-0.009810000000000001
1569,0.0
1570,0.009810000000000001
1571,0.02943
1572,0.02943
1573,0.019620000000000002
1574,0.02943
1575,0.019620000000000002
1576,0.009810000000000001
1577,0.0
1578,0.0
1579,0.009810000000000001
1580,0.019620000000000002
1581,0.0
1582,-0.009810000000000001
1583,0.009810000000000001
1584,0.009810000000000001
1585,0.009810000000000001
1586,0.019620000000000002
1587,0.009810000000000001
1588,0.009810000000000001
1589,0.019620000000000002
1590,0.019620000000000002
1591,0.019620000000000002
1592,0.02943
1593,0.009810000000000001
1594,0.009810000000000001
1595,0.019620000000000002
1596,0.0
1597,0.019620000000000002
1598,0.009810000000000001
1599,0.0
1600,0.009810000000000001
1601,0.009810000000000001
1602,0.009810000000000001
1603,0.0
1604,0.0
1605,0.0
1606,0.02943
1607,0.019620000000000002
1608,0.0
1609,0.009810000000000001
1610,0.019620000000000002
1611,0.019620000000000002
1612,0.019620000000000002
1613,0.009810000000000001
1614,0.019620000000000002
1615,0.009810000000000001
1616,0.0
1617,0.009810000000000001
1618,0.009810000000000001
1619,0.019620000000000002
1620,0.019620000000000002
1621,0.019620000000000002
1622,0.02943
1623,0.019620000000000002
1624,0.019620000000000002
1625,-0.009810000000000001
